Academic Year,Term,Level of Statistics,School,Department,Course Group,Course Number,Section,Course Code,Section Code,Co-list / Multi-coded Course Section Indicator,Survey Name,Instructor's Name,Instructor's ITSC,No. of Students Invited,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),No. of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall - SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
25-26,Fall,Course,AIS,PPOL,PPOL,5110,-,25-26-Fall-PPOL-5110,-,-,-,-,-,-,0.681,,,2,4.7,,0.52,,4.84,,0.41,
25-26,Fall,Section,AIS,PPOL,PPOL,5110,L1,25-26-Fall-PPOL-5110,25-26-Fall-PPOL-5110-L1,-,-,-,-,37,0.73,,,-,4.74,,0.45,,4.96,,0.19,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5110,L1,25-26-Fall-PPOL-5110,25-26-Fall-PPOL-5110-L1,-,25-26-FALL-PPOL-5110-L1-Instructor,"LI, Alvin",lia,37,0.73,,,-,4.74,,0.45,,4.96,,0.19,
25-26,Fall,Section,AIS,PPOL,PPOL,5110,L2,25-26-Fall-PPOL-5110,25-26-Fall-PPOL-5110-L2,-,-,-,-,57,0.649,,,-,4.68,,0.58,,4.76,,0.49,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5110,L2,25-26-Fall-PPOL-5110,25-26-Fall-PPOL-5110-L2,-,25-26-FALL-PPOL-5110-L2-Instructor,"HE, Alex Jingwei",ajwhe,57,0.649,,,-,4.68,,0.58,,4.76,,0.49,
25-26,Fall,Course,AIS,PPOL,PPOL,5111,-,25-26-Fall-PPOL-5111,-,-,-,-,-,-,0.357,Y,,1,4.8,,0.45,,4.8,,0.45,
25-26,Fall,Section,AIS,PPOL,PPOL,5111,L1,25-26-Fall-PPOL-5111,25-26-Fall-PPOL-5111-L1,-,-,-,-,14,0.357,Y,,-,4.8,,0.45,,4.8,,0.45,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5111,L1,25-26-Fall-PPOL-5111,25-26-Fall-PPOL-5111-L1,-,25-26-FALL-PPOL-5111-L1-Instructor,"LEJANO, Raul Perez",lejano,14,0.357,Y,,-,4.8,,0.45,,4.8,,0.45,
25-26,Fall,Course,AIS,PPOL,PPOL,5130,-,25-26-Fall-PPOL-5130,-,-,-,-,-,-,0.682,,,2,4.73,,0.55,,4.78,,0.52,
25-26,Fall,Section,AIS,PPOL,PPOL,5130,L1,25-26-Fall-PPOL-5130,25-26-Fall-PPOL-5130-L1,-,-,-,-,59,0.644,,,-,4.79,,0.41,,4.82,,0.39,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5130,L1,25-26-Fall-PPOL-5130,25-26-Fall-PPOL-5130-L1,-,25-26-FALL-PPOL-5130-L1-Instructor,"SIU, Kam Wing",eckwsiu,59,0.644,,,-,4.79,,0.41,,4.82,,0.39,
25-26,Fall,Section,AIS,PPOL,PPOL,5130,L2,25-26-Fall-PPOL-5130,25-26-Fall-PPOL-5130-L2,-,-,-,-,29,0.759,,,-,4.64,,0.73,,4.73,,0.7,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5130,L2,25-26-Fall-PPOL-5130,25-26-Fall-PPOL-5130-L2,-,25-26-FALL-PPOL-5130-L2-Instructor,"SIU, Kam Wing",eckwsiu,29,0.759,,,-,4.64,,0.73,,4.73,,0.7,
25-26,Fall,Course,AIS,PPOL,PPOL,5140,-,25-26-Fall-PPOL-5140,-,-,-,-,-,-,0.663,,,2,4.43,,0.75,,4.53,,0.64,
25-26,Fall,Section,AIS,PPOL,PPOL,5140,L1,25-26-Fall-PPOL-5140,25-26-Fall-PPOL-5140-L1,-,-,-,-,28,0.75,,,-,4.62,,0.67,,4.67,,0.48,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5140,L1,25-26-Fall-PPOL-5140,25-26-Fall-PPOL-5140-L1,-,25-26-FALL-PPOL-5140-L1-Instructor,"LIN, Yatang",linyt,28,0.75,,,-,4.62,,0.67,,4.67,,0.48,
25-26,Fall,Section,AIS,PPOL,PPOL,5140,L2,25-26-Fall-PPOL-5140,25-26-Fall-PPOL-5140-L2,-,-,-,-,52,0.615,,,-,4.31,,0.78,,4.44,,0.72,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5140,L2,25-26-Fall-PPOL-5140,25-26-Fall-PPOL-5140-L2,-,25-26-FALL-PPOL-5140-L2-Instructor,"DE TROULLIOUD DE LANVERSIN, Julien",jdtdl,52,0.615,,,-,4.31,,0.78,,4.44,,0.72,
25-26,Fall,Course,AIS,PPOL,PPOL,5180,-,25-26-Fall-PPOL-5180,-,-,-,-,-,-,0.789,,,1,4.47,,0.52,,4.53,,0.52,
25-26,Fall,Section,AIS,PPOL,PPOL,5180,L1,25-26-Fall-PPOL-5180,25-26-Fall-PPOL-5180-L1,-,-,-,-,19,0.789,,,-,4.47,,0.52,,4.53,,0.52,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5180,L1,25-26-Fall-PPOL-5180,25-26-Fall-PPOL-5180-L1,-,25-26-FALL-PPOL-5180-L1-Instructor,"BERNAL, Marie",mbernal,19,0.789,,,-,4.47,,0.52,,4.53,,0.52,
25-26,Fall,Course,AIS,PPOL,PPOL,5230,-,25-26-Fall-PPOL-5230,-,-,-,-,-,-,0.525,,,1,4.62,,0.59,,4.67,,0.58,
25-26,Fall,Section,AIS,PPOL,PPOL,5230,L1,25-26-Fall-PPOL-5230,25-26-Fall-PPOL-5230-L1,-,-,-,-,40,0.525,,,-,4.62,,0.59,,4.67,,0.58,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5230,L1,25-26-Fall-PPOL-5230,25-26-Fall-PPOL-5230-L1,-,25-26-FALL-PPOL-5230-L1-Instructor,"MATUS, Kira",kmatus,40,0.525,,,-,4.62,,0.59,,4.67,,0.58,
25-26,Fall,Course,AIS,PPOL,PPOL,5250,-,25-26-Fall-PPOL-5250,-,-,-,-,-,-,0.378,Y,,1,4.43,,0.85,,4.5,,0.85,
25-26,Fall,Section,AIS,PPOL,PPOL,5250,L1,25-26-Fall-PPOL-5250,25-26-Fall-PPOL-5250-L1,-,-,-,-,37,0.378,Y,,-,4.43,,0.85,,4.5,,0.85,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5250,L1,25-26-Fall-PPOL-5250,25-26-Fall-PPOL-5250-L1,-,25-26-FALL-PPOL-5250-L1-Instructor,"YARIME, Masaru",yarime,37,0.378,Y,,-,4.43,,0.85,,4.5,,0.85,
25-26,Fall,Course,AIS,PPOL,PPOL,5270,-,25-26-Fall-PPOL-5270,-,-,-,-,-,-,0.6,,,1,4.56,,0.62,,4.72,,0.46,
25-26,Fall,Section,AIS,PPOL,PPOL,5270,L1,25-26-Fall-PPOL-5270,25-26-Fall-PPOL-5270-L1,-,-,-,-,30,0.6,,,-,4.56,,0.62,,4.72,,0.46,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5270,L1,25-26-Fall-PPOL-5270,25-26-Fall-PPOL-5270-L1,-,25-26-FALL-PPOL-5270-L1-Instructor,"LOW, Donald",donaldlow,30,0.6,,,-,4.56,,0.62,,4.72,,0.46,
25-26,Fall,Course,AIS,PPOL,PPOL,5280,-,25-26-Fall-PPOL-5280,-,-,-,-,-,-,0.708,,,1,4.68,,0.53,,4.76,,0.61,
25-26,Fall,Section,AIS,PPOL,PPOL,5280,L1,25-26-Fall-PPOL-5280,25-26-Fall-PPOL-5280-L1,-,-,-,-,48,0.708,,,-,4.68,,0.53,,4.76,,0.61,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5280,L1,25-26-Fall-PPOL-5280,25-26-Fall-PPOL-5280-L1,-,25-26-FALL-PPOL-5280-L1-Instructor,"LOW, Donald",donaldlow,48,0.708,,,-,4.68,,0.53,,4.76,,0.61,
25-26,Fall,Course,AIS,PPOL,PPOL,5300,-,25-26-Fall-PPOL-5300,-,-,-,-,-,-,0.841,,,1,4.7,,0.46,,4.78,,0.42,
25-26,Fall,Section,AIS,PPOL,PPOL,5300,L1,25-26-Fall-PPOL-5300,25-26-Fall-PPOL-5300-L1,-,-,-,-,44,0.841,,,-,4.7,,0.46,,4.78,,0.42,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5300,L1,25-26-Fall-PPOL-5300,25-26-Fall-PPOL-5300-L1,-,25-26-FALL-PPOL-5300-L1-Instructor,"ZHAO, Xiaofan",xfzhao,44,0.841,,,-,4.7,,0.46,,4.78,,0.42,
25-26,Fall,Course,AIS,PPOL,PPOL,5310,-,25-26-Fall-PPOL-5310,-,-,-,-,-,-,0.721,,,1,4.39,,0.62,,4.39,,0.62,
25-26,Fall,Section,AIS,PPOL,PPOL,5310,L1,25-26-Fall-PPOL-5310,25-26-Fall-PPOL-5310-L1,-,-,-,-,43,0.721,,,-,4.39,,0.62,,4.39,,0.62,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5310,L1,25-26-Fall-PPOL-5310,25-26-Fall-PPOL-5310-L1,-,25-26-FALL-PPOL-5310-L1-Instructor,"MATUS, Kira",kmatus,43,0.721,,,-,4.39,,0.62,,4.39,,0.62,
25-26,Fall,Course,AIS,PPOL,PPOL,5330,-,25-26-Fall-PPOL-5330,-,-,-,-,-,-,0.732,,,1,4.9,,0.4,,4.83,,0.46,
25-26,Fall,Section,AIS,PPOL,PPOL,5330,L1,25-26-Fall-PPOL-5330,25-26-Fall-PPOL-5330-L1,-,-,-,-,41,0.732,,,-,4.9,,0.4,,4.83,,0.46,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5330,L1,25-26-Fall-PPOL-5330,25-26-Fall-PPOL-5330-L1,-,25-26-FALL-PPOL-5330-L1-Instructor,"WONG, James K.",jameskalei,41,0.732,,,-,4.9,,0.4,,4.83,,0.46,
25-26,Fall,Course,AIS,PPOL,PPOL,5340,-,25-26-Fall-PPOL-5340,-,-,-,-,-,-,0.862,,,1,4.36,,0.7,,4.44,,0.82,
25-26,Fall,Section,AIS,PPOL,PPOL,5340,L1,25-26-Fall-PPOL-5340,25-26-Fall-PPOL-5340-L1,-,-,-,-,29,0.862,,,-,4.36,,0.7,,4.44,,0.82,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5340,L1,25-26-Fall-PPOL-5340,25-26-Fall-PPOL-5340-L1,-,25-26-FALL-PPOL-5340-L1-Instructor,"TYRALA, Michael",mtyrala,29,0.862,,,-,4.36,,0.7,,4.44,,0.82,
25-26,Fall,Course,AIS,PPOL,PPOL,5440,-,25-26-Fall-PPOL-5440,-,-,-,-,-,-,0.7,,,1,4.71,,0.46,,4.71,,0.53,
25-26,Fall,Section,AIS,PPOL,PPOL,5440,L1,25-26-Fall-PPOL-5440,25-26-Fall-PPOL-5440-L1,-,-,-,-,40,0.7,,,-,4.71,,0.46,,4.71,,0.53,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5440,L1,25-26-Fall-PPOL-5440,25-26-Fall-PPOL-5440-L1,-,25-26-FALL-PPOL-5440-L1-Instructor,"BERNAL, Marie",mbernal,40,0.7,,,-,4.71,,0.46,,4.71,,0.53,
25-26,Fall,Course,AIS,PPOL,PPOL,5510,-,25-26-Fall-PPOL-5510,-,-,-,-,-,-,0.821,,,1,4.13,,1.29,,4.13,,1.39,
25-26,Fall,Section,AIS,PPOL,PPOL,5510,L1,25-26-Fall-PPOL-5510,25-26-Fall-PPOL-5510-L1,-,-,-,-,28,0.821,,,-,4.13,,1.29,,4.13,,1.39,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5510,L1,25-26-Fall-PPOL-5510,25-26-Fall-PPOL-5510-L1,-,25-26-FALL-PPOL-5510-L1-Instructor,"TYRALA, Michael",mtyrala,28,0.821,,,-,4.13,,1.29,,4.13,,1.39,
25-26,Fall,Course,AIS,PPOL,PPOL,5520,-,25-26-Fall-PPOL-5520,-,-,-,-,-,-,0.525,,,1,4.76,,0.44,,4.86,,0.36,
25-26,Fall,Section,AIS,PPOL,PPOL,5520,L1,25-26-Fall-PPOL-5520,25-26-Fall-PPOL-5520-L1,-,-,-,-,40,0.525,,,-,4.76,,0.44,,4.86,,0.36,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5520,L1,25-26-Fall-PPOL-5520,25-26-Fall-PPOL-5520-L1,-,25-26-FALL-PPOL-5520-L1-Instructor,"ZHAO, Xiaofan",xfzhao,40,0.525,,,-,4.76,,0.44,,4.86,,0.36,
25-26,Fall,Course,AIS,PPOL,PPOL,5530,-,25-26-Fall-PPOL-5530,-,-,-,-,-,-,0.5,,,1,4.3,,0.73,,4.13,,0.93,
25-26,Fall,Section,AIS,PPOL,PPOL,5530,L1,25-26-Fall-PPOL-5530,25-26-Fall-PPOL-5530-L1,-,-,-,-,40,0.5,,,-,4.3,,0.73,,4.13,,0.93,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5530,L1,25-26-Fall-PPOL-5530,25-26-Fall-PPOL-5530-L1,-,25-26-FALL-PPOL-5530-L1-Instructor,"DE TROULLIOUD DE LANVERSIN, Julien",jdtdl,40,0.5,,,-,4.3,,0.73,,4.25,,0.85,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5530,L1,25-26-Fall-PPOL-5530,25-26-Fall-PPOL-5530-L1,-,25-26-FALL-PPOL-5530-L1-Instructor,"GARCIA HERRERO, Alicia",alicia,40,0.5,,,-,4.3,,0.73,,3.95,,1.05,
25-26,Fall,Instructor,AIS,PPOL,PPOL,5530,L1,25-26-Fall-PPOL-5530,25-26-Fall-PPOL-5530-L1,-,25-26-FALL-PPOL-5530-L1-Instructor,"YARIME, Masaru",yarime,40,0.5,,,-,4.3,,0.73,,4.2,,0.89,
25-26,Fall,Course,AIS,PPOL,PPOL,6100U,-,25-26-Fall-PPOL-6100U,-,-,-,-,-,-,0.75,,,1,4.47,,0.83,,4.53,,0.74,
25-26,Fall,Section,AIS,PPOL,PPOL,6100U,L1,25-26-Fall-PPOL-6100U,25-26-Fall-PPOL-6100U-L1,-,-,-,-,20,0.75,,,-,4.47,,0.83,,4.53,,0.74,
25-26,Fall,Instructor,AIS,PPOL,PPOL,6100U,L1,25-26-Fall-PPOL-6100U,25-26-Fall-PPOL-6100U-L1,-,25-26-FALL-PPOL-6100U-L1-Instructor,"LUDOVICE, Nicolo",nludovice,20,0.75,,,-,4.47,,0.83,,4.53,,0.74,
25-26,Fall,Course,AIS,PPOL,PPOL,6100V,-,25-26-Fall-PPOL-6100V,-,-,-,-,-,-,0.643,,,1,4.33,,0.84,,4.5,,0.51,
25-26,Fall,Section,AIS,PPOL,PPOL,6100V,L1,25-26-Fall-PPOL-6100V,25-26-Fall-PPOL-6100V-L1,-,-,-,-,28,0.643,,,-,4.33,,0.84,,4.5,,0.51,
25-26,Fall,Instructor,AIS,PPOL,PPOL,6100V,L1,25-26-Fall-PPOL-6100V,25-26-Fall-PPOL-6100V-L1,-,25-26-FALL-PPOL-6100V-L1-Instructor,"CHOW, Jeffrey",jeffreychow,28,0.643,,,-,4.33,,0.84,,4.5,,0.51,
25-26,Fall,Course,AIS,PPOL,PPOL,6100W,-,25-26-Fall-PPOL-6100W,-,-,-,-,-,-,0.5,,,1,4.32,,0.67,,4.42,,0.61,
25-26,Fall,Section,AIS,PPOL,PPOL,6100W,L1,25-26-Fall-PPOL-6100W,25-26-Fall-PPOL-6100W-L1,-,-,-,-,38,0.5,,,-,4.32,,0.67,,4.42,,0.61,
25-26,Fall,Instructor,AIS,PPOL,PPOL,6100W,L1,25-26-Fall-PPOL-6100W,25-26-Fall-PPOL-6100W-L1,-,25-26-FALL-PPOL-6100W-L1-Instructor,"DE TROULLIOUD DE LANVERSIN, Julien",jdtdl,38,0.5,,,-,4.32,,0.67,,4.42,,0.61,
25-26,Fall,Course,AIS,PPOL,PPOL,6770,-,25-26-Fall-PPOL-6770,-,-,-,-,-,-,0.385,Y,,1,4.0,,1.41,,4.2,,1.3,
25-26,Fall,Section,AIS,PPOL,PPOL,6770,T1,25-26-Fall-PPOL-6770,25-26-Fall-PPOL-6770-T1,-,-,-,-,13,0.385,Y,,-,4.0,,1.41,,4.2,,1.3,
25-26,Fall,Instructor,AIS,PPOL,PPOL,6770,T1,25-26-Fall-PPOL-6770,25-26-Fall-PPOL-6770-T1,-,25-26-FALL-PPOL-6770-T1-Instructor,"LEJANO, Raul Perez",lejano,13,0.385,Y,,-,4.0,,1.41,,4.2,,1.3,
25-26,Fall,Course,AIS,MTLE,MARK,6901J,-,25-26-Fall-MARK-6901J,-,-,-,-,-,-,0.611,,,1,4.86,,0.35,,4.95,,0.21,
25-26,Fall,Section,AIS,MTLE,MARK,6901J,L1,25-26-Fall-MARK-6901J,25-26-Fall-MARK-6901J-L1,-,-,-,-,36,0.611,,,-,4.86,,0.35,,4.95,,0.21,
25-26,Fall,Instructor,AIS,MTLE,MARK,6901J,L1,25-26-Fall-MARK-6901J,25-26-Fall-MARK-6901J-L1,-,25-26-FALL-MARK-6901J-L1-Instructor,"RAITT, Gene",generaitt,36,0.611,,,-,4.86,,0.35,,4.95,,0.21,
25-26,Fall,Course,AIS,MTLE,MTLE,5001,-,25-26-Fall-MTLE-5001,-,-,-,-,-,-,0.673,,,1,4.49,,0.74,,4.6,,0.65,
25-26,Fall,Section,AIS,MTLE,MTLE,5001,L1,25-26-Fall-MTLE-5001,25-26-Fall-MTLE-5001-L1,-,-,-,-,52,0.673,,,-,4.49,,0.74,,4.6,,0.65,
25-26,Fall,Instructor,AIS,MTLE,MTLE,5001,L1,25-26-Fall-MTLE-5001,25-26-Fall-MTLE-5001-L1,-,25-26-FALL-MTLE-5001-L1-Instructor,"HUANG, Erwin",erwinhuang,52,0.673,,,-,4.49,,0.74,,4.6,,0.65,
25-26,Fall,Course,AIS,MTLE,MTLE,5110,-,25-26-Fall-MTLE-5110,-,-,-,-,-,-,0.509,,,1,4.74,,0.53,,4.93,,0.27,
25-26,Fall,Section,AIS,MTLE,MTLE,5110,L1,25-26-Fall-MTLE-5110,25-26-Fall-MTLE-5110-L1,-,-,-,-,53,0.509,,,-,4.74,,0.53,,4.93,,0.27,
25-26,Fall,Instructor,AIS,MTLE,MTLE,5110,L1,25-26-Fall-MTLE-5110,25-26-Fall-MTLE-5110-L1,-,25-26-FALL-MTLE-5110-L1-Instructor,"JONEJA, Ajay",joneja,53,0.509,,,-,4.74,,0.53,,4.93,,0.27,
25-26,Fall,Course,AIS,MTLE,MTLE,5810,-,25-26-Fall-MTLE-5810,-,-,-,-,-,-,0.114,Y,,1,4.4,,0.55,,4.2,,0.84,
25-26,Fall,Section,AIS,MTLE,MTLE,5810,L1,25-26-Fall-MTLE-5810,25-26-Fall-MTLE-5810-L1,-,-,-,-,44,0.114,Y,,-,4.4,,0.55,,4.2,,0.84,
25-26,Fall,Instructor,AIS,MTLE,MTLE,5810,L1,25-26-Fall-MTLE-5810,25-26-Fall-MTLE-5810-L1,-,25-26-FALL-MTLE-5810-L1-Instructor,"TSUI, Chun Man",vincenttcm,44,0.114,Y,,-,4.4,,0.55,,4.2,,0.84,
25-26,Fall,Course,AIS,MTLE,MTLE,6000C,-,25-26-Fall-MTLE-6000C,-,-,-,-,-,-,0.543,,,1,4.4,,0.76,,4.44,,0.77,
25-26,Fall,Section,AIS,MTLE,MTLE,6000C,L1,25-26-Fall-MTLE-6000C,25-26-Fall-MTLE-6000C-L1,-,-,-,-,46,0.543,,,-,4.4,,0.76,,4.44,,0.77,
25-26,Fall,Instructor,AIS,MTLE,MTLE,6000C,L1,25-26-Fall-MTLE-6000C,25-26-Fall-MTLE-6000C-L1,-,25-26-FALL-MTLE-6000C-L1-Instructor,"LEUNG, Suk Wai Winnie",eewswleung,46,0.543,,,-,4.4,,0.76,,4.44,,0.77,
25-26,Fall,Course,AIS,TEMG,TEMG,3950,-,25-26-Fall-TEMG-3950,-,-,-,-,-,-,0.462,Y,,1,4.33,,0.52,,4.67,,0.52,
25-26,Fall,Section,AIS,TEMG,TEMG,3950,L1,25-26-Fall-TEMG-3950,25-26-Fall-TEMG-3950-L1,-,-,-,-,13,0.462,Y,,-,4.33,,0.52,,4.67,,0.52,
25-26,Fall,Instructor,AIS,TEMG,TEMG,3950,L1,25-26-Fall-TEMG-3950,25-26-Fall-TEMG-3950-L1,-,25-26-FALL-TEMG-3950-L1-Instructor,"LEUNG, Justin",justinleung,13,0.462,Y,,-,4.33,,0.52,,4.67,,0.52,
25-26,Fall,Course,AIS,TEMG,TEMG,4950P,-,25-26-Fall-TEMG-4950P,-,-,-,-,-,-,0.429,Y,,1,4.75,,0.45,,4.75,,0.45,
25-26,Fall,Section,AIS,TEMG,TEMG,4950P,L1,25-26-Fall-TEMG-4950P,25-26-Fall-TEMG-4950P-L1,-,-,-,-,28,0.429,Y,,-,4.75,,0.45,,4.75,,0.45,
25-26,Fall,Instructor,AIS,TEMG,TEMG,4950P,L1,25-26-Fall-TEMG-4950P,25-26-Fall-TEMG-4950P-L1,-,25-26-FALL-TEMG-4950P-L1-Instructor,"LIN, Betty",bettylin,28,0.429,Y,,-,4.75,,0.45,,4.75,,0.45,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Adjusted statistics are provided as a reference with extreme responses being excluded. They are calculated by discarding the top 1.5% AND bottom 1.5% responses. The number of discarded response(s) of each end is rounded UP to the nearest integer. The resultant data set will be used to calculate adjusted statistics in this report.,,,,,,,,,,,,,,,,,,,,,,,,,,
"    No section/course level adjusted statistics will be calculated if (i) one or more survey(s) receive(s) less than 3 responses; or (ii) this section/course is taught by multiple instructors, teaching support staff, and/or teaching assistants. It will be left blank in the cells.",,,,,,,,,,,,,,,,,,,,,,,,,,
"2. The response rate shown is the response rate for the instructor/course overall question, whichever is the higher. It is calculated as the number of responses received for the question divided by the maximum possible number of responses.",,,,,,,,,,,,,,,,,,,,,,,,,,
3. Low response rate indicator indicates surveys whose response rates are too low for reliable comparison.,,,,,,,,,,,,,,,,,,,,,,,,,,
4. A section may be counted towards multiple programmes / departments which are affiliated with the same or different school(s). Hence the total number of sections for all programmes / departments may not necessarily tally with the number of sections for their home school.,,,,,,,,,,,,,,,,,,,,,,,,,,
5. Co-list / Multi-coded Course Section Indicator indicates course sections are co-list / multi-coded with other courses sections.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Report prepared by HKUST,,,,,,,,,,,,,,,,,,,,,,,,,,
30 January 2026,,,,,,,,,,,,,,,,,,,,,,,,,,
