Academic Year,Term,Level of Statistics,School,Department,Course Group,Course Number,Section,Course Code,Section Code,Co-list / Multi-coded Course Section Indicator,Survey Name,Instructor's Name,Instructor's ITSC,No. of Students Invited,Response Rate,Low Response Rate Indicator,Response Rate (Adjusted),No. of Sections Evaluated,Course Overall - Mean,Course Overall - Mean (Adjusted),Course Overall - SD,Course Overall - SD (Adjusted),Instructor Overall - Mean,Instructor Overall - Mean (Adjusted),Instructor Overall - SD,Instructor Overall - SD (Adjusted)
25-26,Fall,Instructor,SHSS,HSS,SHSS,4991,T3,25-26-Fall-SHSS-4991,25-26-Fall-SHSS-4991-T3,-,25-26-FALL-SHSS-4991-T3-Instructor,"CHUNG, Shek Yan",jeffreychung,14,0.357,Y,,-,4.0,,0.71,,4.4,,0.89,
25-26,Fall,Instructor,SHSS,HSS,SHSS,4991,T3,25-26-Fall-SHSS-4991,25-26-Fall-SHSS-4991-T3,-,25-26-FALL-SHSS-4991-T3-Instructor,"KU, Shuk Mei Agnes",soagnes,14,0.357,Y,,-,4.0,,0.71,,3.8,,1.1,
25-26,Fall,Instructor,SHSS,HSS,SHSS,4991,T3,25-26-Fall-SHSS-4991,25-26-Fall-SHSS-4991-T3,-,25-26-FALL-SHSS-4991-T3-Instructor,"SHAN, Yafeng",hmyfshan,14,0.357,Y,,-,4.0,,0.71,,3.8,,1.1,
25-26,Fall,Course,SHSS,HSS,SHSS,4992,-,25-26-Fall-SHSS-4992,-,-,-,-,-,-,0.333,Y,,1,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Section,SHSS,HSS,SHSS,4992,T1,25-26-Fall-SHSS-4992,25-26-Fall-SHSS-4992-T1,-,-,-,-,3,0.333,Y,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Instructor,SHSS,HSS,SHSS,4992,T1,25-26-Fall-SHSS-4992,25-26-Fall-SHSS-4992-T1,-,25-26-FALL-SHSS-4992-T1-Instructor,"CHUNG, Shek Yan",jeffreychung,3,0.333,Y,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Instructor,SHSS,HSS,SHSS,4992,T1,25-26-Fall-SHSS-4992,25-26-Fall-SHSS-4992-T1,-,25-26-FALL-SHSS-4992-T1-Instructor,"KU, Shuk Mei Agnes",soagnes,3,0.333,Y,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Instructor,SHSS,HSS,SHSS,4992,T1,25-26-Fall-SHSS-4992,25-26-Fall-SHSS-4992-T1,-,25-26-FALL-SHSS-4992-T1-Instructor,"SHAN, Yafeng",hmyfshan,3,0.333,Y,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Course,SHSS,SOSC,SOSC,1050,-,25-26-Fall-SOSC-1050,-,-,-,-,-,-,0.603,,,1,4.11,,0.86,,4.32,,0.7,
25-26,Fall,Section,SHSS,SOSC,SOSC,1050,L1,25-26-Fall-SOSC-1050,25-26-Fall-SOSC-1050-L1,-,-,-,-,63,0.603,,,-,4.11,,0.86,,4.32,,0.7,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1050,L1,25-26-Fall-SOSC-1050,25-26-Fall-SOSC-1050-L1,-,25-26-FALL-SOSC-1050-L1-Instructor,"TRINH, Duc Duy",ddtrinh,63,0.603,,,-,4.11,,0.86,,4.32,,0.7,
25-26,Fall,Course,SHSS,SOSC,SOSC,1350,-,25-26-Fall-SOSC-1350,-,-,-,-,-,-,0.277,,,1,4.18,,0.69,,4.39,,0.72,
25-26,Fall,Section,SHSS,SOSC,SOSC,1350,L1,25-26-Fall-SOSC-1350,25-26-Fall-SOSC-1350-L1,-,-,-,-,137,0.277,,,-,4.18,,0.69,,4.39,,0.72,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1350,L1,25-26-Fall-SOSC-1350,25-26-Fall-SOSC-1350-L1,-,25-26-FALL-SOSC-1350-L1-Instructor,"LIN, Yi-Min",soyimin,137,0.277,,,-,4.18,,0.69,,4.39,,0.72,
25-26,Fall,Course,SHSS,SOSC,SOSC,1440,-,25-26-Fall-SOSC-1440,-,-,-,-,-,-,0.547,,,1,4.17,,0.88,,4.23,,0.75,
25-26,Fall,Section,SHSS,SOSC,SOSC,1440,L1,25-26-Fall-SOSC-1440,25-26-Fall-SOSC-1440-L1,-,-,-,-,117,0.547,,,-,4.17,,0.88,,4.23,,0.75,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1440,L1,25-26-Fall-SOSC-1440,25-26-Fall-SOSC-1440-L1,-,25-26-FALL-SOSC-1440-L1-Instructor,"LEI, Yu Hsiang",solei,117,0.547,,,-,4.17,,0.88,,4.23,,0.75,
25-26,Fall,Course,SHSS,SOSC,SOSC,1449,-,25-26-Fall-SOSC-1449,-,-,-,-,-,-,0.48,,,1,4.18,,0.9,,4.11,,1.05,
25-26,Fall,Section,SHSS,SOSC,SOSC,1449,L1,25-26-Fall-SOSC-1449,25-26-Fall-SOSC-1449-L1,-,-,-,-,127,0.48,,,-,4.18,,0.9,,4.11,,1.05,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1449,L1,25-26-Fall-SOSC-1449,25-26-Fall-SOSC-1449-L1,-,25-26-FALL-SOSC-1449-L1-Instructor,"LEI, Yu Hsiang",solei,127,0.48,,,-,4.18,,0.9,,4.11,,1.05,
25-26,Fall,Course,SHSS,SOSC,SOSC,1840,-,25-26-Fall-SOSC-1840,-,-,-,-,-,-,0.425,,,1,4.29,,0.81,,4.43,,0.76,
25-26,Fall,Section,SHSS,SOSC,SOSC,1840,L1,25-26-Fall-SOSC-1840,25-26-Fall-SOSC-1840-L1,-,-,-,-,120,0.425,,,-,4.29,,0.81,,4.43,,0.76,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1840,L1,25-26-Fall-SOSC-1840,25-26-Fall-SOSC-1840-L1,-,25-26-FALL-SOSC-1840-L1-Instructor,"CAI, Yongshun",socai,120,0.425,,,-,4.29,,0.81,,4.43,,0.76,
25-26,Fall,Course,SHSS,SOSC,SOSC,1860,-,25-26-Fall-SOSC-1860,-,-,-,-,-,-,0.45,,,3,4.21,,0.72,,4.37,,0.7,
25-26,Fall,Section,SHSS,SOSC,SOSC,1860,L1,25-26-Fall-SOSC-1860,25-26-Fall-SOSC-1860-L1,-,-,-,-,69,0.551,,,-,4.21,,0.66,,4.39,,0.59,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1860,L1,25-26-Fall-SOSC-1860,25-26-Fall-SOSC-1860-L1,-,25-26-FALL-SOSC-1860-L1-Instructor,"GIETEL-BASTEN, Stuart Arthur",sgb,69,0.551,,,-,4.21,,0.66,,4.39,,0.59,
25-26,Fall,Section,SHSS,SOSC,SOSC,1860,L2,25-26-Fall-SOSC-1860,25-26-Fall-SOSC-1860-L2,-,-,-,-,70,0.414,,,-,4.31,,0.66,,4.45,,0.63,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1860,L2,25-26-Fall-SOSC-1860,25-26-Fall-SOSC-1860-L2,-,25-26-FALL-SOSC-1860-L2-Instructor,"GIETEL-BASTEN, Stuart Arthur",sgb,70,0.414,,,-,4.31,,0.66,,4.45,,0.63,
25-26,Fall,Section,SHSS,SOSC,SOSC,1860,L3,25-26-Fall-SOSC-1860,25-26-Fall-SOSC-1860-L3,-,-,-,-,70,0.386,,,-,4.11,,0.85,,4.26,,0.9,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1860,L3,25-26-Fall-SOSC-1860,25-26-Fall-SOSC-1860-L3,-,25-26-FALL-SOSC-1860-L3-Instructor,"GIETEL-BASTEN, Stuart Arthur",sgb,70,0.386,,,-,4.11,,0.85,,4.26,,0.9,
25-26,Fall,Course,SHSS,SOSC,SOSC,1960,-,25-26-Fall-SOSC-1960,-,-,-,-,-,-,0.3,,,1,3.94,,0.89,,3.97,,0.97,
25-26,Fall,Section,SHSS,SOSC,SOSC,1960,L1,25-26-Fall-SOSC-1960,25-26-Fall-SOSC-1960-L1,-,-,-,-,120,0.3,,,-,3.94,,0.89,,3.97,,0.97,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1960,L1,25-26-Fall-SOSC-1960,25-26-Fall-SOSC-1960-L1,-,25-26-FALL-SOSC-1960-L1-Instructor,"WANG, Jingyi",jingyiwang,120,0.3,,,-,3.94,,0.89,,3.97,,0.97,
25-26,Fall,Course,SHSS,SOSC,SOSC,1990,-,25-26-Fall-SOSC-1990,-,-,-,-,-,-,0.263,Y,,1,3.86,,1.01,,4.1,,0.77,
25-26,Fall,Section,SHSS,SOSC,SOSC,1990,L1,25-26-Fall-SOSC-1990,25-26-Fall-SOSC-1990-L1,-,-,-,-,80,0.263,Y,,-,3.86,,1.01,,4.1,,0.77,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,1990,L1,25-26-Fall-SOSC-1990,25-26-Fall-SOSC-1990-L1,-,25-26-FALL-SOSC-1990-L1-Instructor,"WANG, Jingyi",jingyiwang,80,0.263,Y,,-,3.86,,1.01,,4.1,,0.77,
25-26,Fall,Course,SHSS,SOSC,SOSC,2140,-,25-26-Fall-SOSC-2140,-,-,-,-,-,-,0.308,Y,,1,4.1,,0.64,,4.0,,0.73,
25-26,Fall,Section,SHSS,SOSC,SOSC,2140,L1,25-26-Fall-SOSC-2140,25-26-Fall-SOSC-2140-L1,-,-,-,-,65,0.308,Y,,-,4.1,,0.64,,4.0,,0.73,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,2140,L1,25-26-Fall-SOSC-2140,25-26-Fall-SOSC-2140-L1,-,25-26-FALL-SOSC-2140-L1-Instructor,"SHEN, Yifan",yifanshen,65,0.308,Y,,-,4.1,,0.64,,4.0,,0.73,
25-26,Fall,Course,SHSS,SOSC,SOSC,2240,-,25-26-Fall-SOSC-2240,-,-,-,-,-,-,0.265,Y,,1,4.67,,0.5,,4.78,,0.44,
25-26,Fall,Section,SHSS,SOSC,SOSC,2240,L1,25-26-Fall-SOSC-2240,25-26-Fall-SOSC-2240-L1,-,-,-,-,34,0.265,Y,,-,4.67,,0.5,,4.78,,0.44,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,2240,L1,25-26-Fall-SOSC-2240,25-26-Fall-SOSC-2240-L1,-,25-26-FALL-SOSC-2240-L1-Instructor,"SIU, Nicolson",nicsiu,34,0.265,Y,,-,4.67,,0.5,,4.78,,0.44,
25-26,Fall,Course,SHSS,SOSC,SOSC,2260,-,25-26-Fall-SOSC-2260,-,-,-,-,-,-,0.232,Y,,1,4.19,,0.98,,4.31,,0.7,
25-26,Fall,Section,SHSS,SOSC,SOSC,2260,L1,25-26-Fall-SOSC-2260,25-26-Fall-SOSC-2260-L1,-,-,-,-,69,0.232,Y,,-,4.19,,0.98,,4.31,,0.7,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,2260,L1,25-26-Fall-SOSC-2260,25-26-Fall-SOSC-2260-L1,-,25-26-FALL-SOSC-2260-L1-Instructor,"SIU, Nicolson",nicsiu,69,0.232,Y,,-,4.19,,0.98,,4.31,,0.7,
25-26,Fall,Course,SHSS,SOSC,SOSC,2330,-,25-26-Fall-SOSC-2330,-,-,-,-,-,-,0.391,,,1,4.37,,0.74,,4.56,,0.64,
25-26,Fall,Section,SHSS,SOSC,SOSC,2330,L1,25-26-Fall-SOSC-2330,25-26-Fall-SOSC-2330-L1,-,-,-,-,69,0.391,,,-,4.37,,0.74,,4.56,,0.64,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,2330,L1,25-26-Fall-SOSC-2330,25-26-Fall-SOSC-2330-L1,-,25-26-FALL-SOSC-2330-L1-Instructor,"WONG, James K.",jameskalei,69,0.391,,,-,4.37,,0.74,,4.56,,0.64,
25-26,Fall,Course,SHSS,SOSC,SOSC,2400,-,25-26-Fall-SOSC-2400,-,-,-,-,-,-,0.457,,,1,4.14,,0.79,,4.19,,0.81,
25-26,Fall,Section,SHSS,SOSC,SOSC,2400,L1,25-26-Fall-SOSC-2400,25-26-Fall-SOSC-2400-L1,-,-,-,-,46,0.457,,,-,4.14,,0.79,,4.19,,0.81,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,2400,L1,25-26-Fall-SOSC-2400,25-26-Fall-SOSC-2400-L1,-,25-26-FALL-SOSC-2400-L1-Instructor,"ZHOU, Titi",ttz,46,0.457,,,-,4.14,,0.79,,4.19,,0.81,
25-26,Fall,Course,SHSS,SOSC,SOSC,2740,-,25-26-Fall-SOSC-2740,-,-,-,-,-,-,0.325,Y,,1,4.27,,0.83,,4.5,,0.58,
25-26,Fall,Section,SHSS,SOSC,SOSC,2740,L1,25-26-Fall-SOSC-2740,25-26-Fall-SOSC-2740-L1,-,-,-,-,80,0.325,Y,,-,4.27,,0.83,,4.5,,0.58,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,2740,L1,25-26-Fall-SOSC-2740,25-26-Fall-SOSC-2740-L1,-,25-26-FALL-SOSC-2740-L1-Instructor,"LEUNG, Yee Man Yvonne",yleung,80,0.325,Y,,-,4.27,,0.83,,4.5,,0.58,
25-26,Fall,Course,SHSS,SOSC,SOSC,2980,-,25-26-Fall-SOSC-2980,-,-,-,-,-,-,0.34,Y,,1,4.53,,0.51,,4.59,,0.51,
25-26,Fall,Section,SHSS,SOSC,SOSC,2980,L1,25-26-Fall-SOSC-2980,25-26-Fall-SOSC-2980-L1,-,-,-,-,50,0.34,Y,,-,4.53,,0.51,,4.59,,0.51,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,2980,L1,25-26-Fall-SOSC-2980,25-26-Fall-SOSC-2980-L1,-,25-26-FALL-SOSC-2980-L1-Instructor,"YIK, Michelle",myik,50,0.34,Y,,-,4.53,,0.51,,4.59,,0.51,
25-26,Fall,Course,SHSS,SOSC,SOSC,3000L,-,25-26-Fall-SOSC-3000L,-,-,-,-,-,-,0.639,,,1,4.43,,0.51,,4.57,,0.51,
25-26,Fall,Section,SHSS,SOSC,SOSC,3000L,L1,25-26-Fall-SOSC-3000L,25-26-Fall-SOSC-3000L-L1,-,-,-,-,36,0.639,,,-,4.43,,0.51,,4.57,,0.51,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,3000L,L1,25-26-Fall-SOSC-3000L,25-26-Fall-SOSC-3000L-L1,-,25-26-FALL-SOSC-3000L-L1-Instructor,"SONG, Yunya",yunyasong,36,0.639,,,-,4.43,,0.51,,4.57,,0.51,
25-26,Fall,Course,SHSS,SOSC,SOSC,3130,-,25-26-Fall-SOSC-3130,-,-,-,-,-,-,0.313,Y,,1,4.53,,0.64,,4.73,,0.46,
25-26,Fall,Section,SHSS,SOSC,SOSC,3130,L1,25-26-Fall-SOSC-3130,25-26-Fall-SOSC-3130-L1,-,-,-,-,48,0.313,Y,,-,4.53,,0.64,,4.73,,0.46,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,3130,L1,25-26-Fall-SOSC-3130,25-26-Fall-SOSC-3130-L1,-,25-26-FALL-SOSC-3130-L1-Instructor,"KU, Shuk Mei Agnes",soagnes,48,0.313,Y,,-,4.53,,0.64,,4.73,,0.46,
25-26,Fall,Course,SHSS,SOSC,SOSC,3200,-,25-26-Fall-SOSC-3200,-,-,-,-,-,-,0.189,Y,,1,4.29,,0.76,,4.57,,0.79,
25-26,Fall,Section,SHSS,SOSC,SOSC,3200,L1,25-26-Fall-SOSC-3200,25-26-Fall-SOSC-3200-L1,-,-,-,-,37,0.189,Y,,-,4.29,,0.76,,4.57,,0.79,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,3200,L1,25-26-Fall-SOSC-3200,25-26-Fall-SOSC-3200-L1,-,25-26-FALL-SOSC-3200-L1-Instructor,"ZHOU, Titi",ttz,37,0.189,Y,,-,4.29,,0.76,,4.57,,0.79,
25-26,Fall,Course,SHSS,SOSC,SOSC,3240,-,25-26-Fall-SOSC-3240,-,-,-,-,-,-,0.324,Y,,1,3.73,,1.35,,3.73,,1.42,
25-26,Fall,Section,SHSS,SOSC,SOSC,3240,L1,25-26-Fall-SOSC-3240,25-26-Fall-SOSC-3240-L1,-,-,-,-,34,0.324,Y,,-,3.73,,1.35,,3.73,,1.42,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,3240,L1,25-26-Fall-SOSC-3240,25-26-Fall-SOSC-3240-L1,-,25-26-FALL-SOSC-3240-L1-Instructor,"MA, John Zhongdong",sojohnma,34,0.324,Y,,-,3.73,,1.35,,3.73,,1.42,
25-26,Fall,Course,SHSS,SOSC,SOSC,3300,-,25-26-Fall-SOSC-3300,-,-,-,-,-,-,0.432,Y,,1,4.56,,0.51,,4.63,,0.5,
25-26,Fall,Section,SHSS,SOSC,SOSC,3300,L1,25-26-Fall-SOSC-3300,25-26-Fall-SOSC-3300-L1,-,-,-,-,37,0.432,Y,,-,4.56,,0.51,,4.63,,0.5,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,3300,L1,25-26-Fall-SOSC-3300,25-26-Fall-SOSC-3300-L1,-,25-26-FALL-SOSC-3300-L1-Instructor,"HENDRY, David James",hendry,37,0.432,Y,,-,4.56,,0.51,,4.63,,0.5,
25-26,Fall,Course,SHSS,SOSC,SOSC,3540,-,25-26-Fall-SOSC-3540,-,-,-,-,-,-,0.2,Y,,1,4.1,,0.57,,4.2,,0.79,
25-26,Fall,Section,SHSS,SOSC,SOSC,3540,L1,25-26-Fall-SOSC-3540,25-26-Fall-SOSC-3540-L1,-,-,-,-,50,0.2,Y,,-,4.1,,0.57,,4.2,,0.79,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,3540,L1,25-26-Fall-SOSC-3540,25-26-Fall-SOSC-3540-L1,-,25-26-FALL-SOSC-3540-L1-Instructor,"TAM, Kim-Pong",kevintam,50,0.2,Y,,-,4.1,,0.57,,4.2,,0.79,
25-26,Fall,Course,SHSS,SOSC,SOSC,3630,-,25-26-Fall-SOSC-3630,-,-,-,-,-,-,0.311,Y,,1,3.64,,1.08,,4.14,,0.66,
25-26,Fall,Section,SHSS,SOSC,SOSC,3630,L1,25-26-Fall-SOSC-3630,25-26-Fall-SOSC-3630-L1,-,-,-,-,45,0.311,Y,,-,3.64,,1.08,,4.14,,0.66,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,3630,L1,25-26-Fall-SOSC-3630,25-26-Fall-SOSC-3630-L1,-,25-26-FALL-SOSC-3630-L1-Instructor,"HE, Wenkai",hewenkai,45,0.311,Y,,-,3.64,,1.08,,4.14,,0.66,
25-26,Fall,Course,SHSS,SOSC,SOSC,3990,-,25-26-Fall-SOSC-3990,-,-,-,-,-,-,0.26,Y,,1,4.15,,0.55,,4.15,,0.55,
25-26,Fall,Section,SHSS,SOSC,SOSC,3990,L1,25-26-Fall-SOSC-3990,25-26-Fall-SOSC-3990-L1,-,-,-,-,50,0.26,Y,,-,4.15,,0.55,,4.15,,0.55,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,3990,L1,25-26-Fall-SOSC-3990,25-26-Fall-SOSC-3990-L1,-,25-26-FALL-SOSC-3990-L1-Instructor,"SHU, Annie",annieshu,50,0.26,Y,,-,4.15,,0.55,,4.15,,0.55,
25-26,Fall,Course,SHSS,SOSC,SOSC,4250,-,25-26-Fall-SOSC-4250,-,-,-,-,-,-,0.364,Y,,1,4.13,,0.64,,4.25,,0.71,
25-26,Fall,Section,SHSS,SOSC,SOSC,4250,L1,25-26-Fall-SOSC-4250,25-26-Fall-SOSC-4250-L1,-,-,-,-,22,0.364,Y,,-,4.13,,0.64,,4.25,,0.71,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,4250,L1,25-26-Fall-SOSC-4250,25-26-Fall-SOSC-4250-L1,-,25-26-FALL-SOSC-4250-L1-Instructor,"HENDRY, David James",hendry,22,0.364,Y,,-,4.13,,0.64,,4.25,,0.71,
25-26,Fall,Course,SHSS,SOSC,SOSC,4310,-,25-26-Fall-SOSC-4310,-,-,-,-,-,-,0.286,Y,,1,4.5,,0.65,,4.64,,0.5,
25-26,Fall,Section,SHSS,SOSC,SOSC,4310,L1,25-26-Fall-SOSC-4310,25-26-Fall-SOSC-4310-L1,-,-,-,-,49,0.286,Y,,-,4.5,,0.65,,4.64,,0.5,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,4310,L1,25-26-Fall-SOSC-4310,25-26-Fall-SOSC-4310-L1,-,25-26-FALL-SOSC-4310-L1-Instructor,"LIN, Yi-Min",soyimin,49,0.286,Y,,-,4.5,,0.65,,4.64,,0.5,
25-26,Fall,Course,SHSS,SOSC,SOSC,4330,-,25-26-Fall-SOSC-4330,-,-,-,-,-,-,0.219,Y,,1,4.14,,0.69,,4.14,,0.9,
25-26,Fall,Section,SHSS,SOSC,SOSC,4330,L1,25-26-Fall-SOSC-4330,25-26-Fall-SOSC-4330-L1,-,-,-,-,32,0.219,Y,,-,4.14,,0.69,,4.14,,0.9,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,4330,L1,25-26-Fall-SOSC-4330,25-26-Fall-SOSC-4330-L1,-,25-26-FALL-SOSC-4330-L1-Instructor,"WANG, Wen",wenwangww,32,0.219,Y,,-,4.14,,0.69,,4.14,,0.9,
25-26,Fall,Course,SHSS,SOSC,SOSC,5090,-,25-26-Fall-SOSC-5090,-,-,-,-,-,-,0.625,Y,,1,4.6,,0.55,,4.6,,0.55,
25-26,Fall,Section,SHSS,SOSC,SOSC,5090,L1,25-26-Fall-SOSC-5090,25-26-Fall-SOSC-5090-L1,-,-,-,-,8,0.625,Y,,-,4.6,,0.55,,4.6,,0.55,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,5090,L1,25-26-Fall-SOSC-5090,25-26-Fall-SOSC-5090-L1,-,25-26-FALL-SOSC-5090-L1-Instructor,"WEI, Jinlin",jinlinwei,8,0.625,Y,,-,4.6,,0.55,,4.6,,0.55,
25-26,Fall,Course,SHSS,SOSC,SOSC,5110,-,25-26-Fall-SOSC-5110,-,-,-,-,-,-,0.545,Y,,1,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Section,SHSS,SOSC,SOSC,5110,L1,25-26-Fall-SOSC-5110,25-26-Fall-SOSC-5110-L1,-,-,-,-,11,0.545,Y,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,5110,L1,25-26-Fall-SOSC-5110,25-26-Fall-SOSC-5110-L1,-,25-26-FALL-SOSC-5110-L1-Instructor,"WANG, Jin",sojinwang,11,0.545,Y,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Course,SHSS,SOSC,SOSC,5260,-,25-26-Fall-SOSC-5260,-,-,-,-,-,-,0.429,Y,,1,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Section,SHSS,SOSC,SOSC,5260,L1,25-26-Fall-SOSC-5260,25-26-Fall-SOSC-5260-L1,-,-,-,-,14,0.429,Y,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,5260,L1,25-26-Fall-SOSC-5260,25-26-Fall-SOSC-5260-L1,-,25-26-FALL-SOSC-5260-L1-Instructor,"HENDRY, David James",hendry,14,0.429,Y,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Course,SHSS,SOSC,SOSC,5720,-,25-26-Fall-SOSC-5720,-,-,-,-,-,-,0.75,,,1,4.75,,0.45,,4.83,,0.39,
25-26,Fall,Section,SHSS,SOSC,SOSC,5720,L1,25-26-Fall-SOSC-5720,25-26-Fall-SOSC-5720-L1,-,-,-,-,16,0.75,,,-,4.75,,0.45,,4.83,,0.39,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,5720,L1,25-26-Fall-SOSC-5720,25-26-Fall-SOSC-5720-L1,-,25-26-FALL-SOSC-5720-L1-Instructor,"WANG, Wen",wenwangww,16,0.75,,,-,4.75,,0.45,,4.83,,0.39,
25-26,Fall,Course,SHSS,SOSC,SOSC,6030T,-,25-26-Fall-SOSC-6030T,-,-,-,-,-,-,0.667,Y,,1,4.83,,0.41,,4.83,,0.41,
25-26,Fall,Section,SHSS,SOSC,SOSC,6030T,L1,25-26-Fall-SOSC-6030T,25-26-Fall-SOSC-6030T-L1,-,-,-,-,9,0.667,Y,,-,4.83,,0.41,,4.83,,0.41,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,6030T,L1,25-26-Fall-SOSC-6030T,25-26-Fall-SOSC-6030T-L1,-,25-26-FALL-SOSC-6030T-L1-Instructor,"ZHANG, Dong",dongzhang,9,0.667,Y,,-,4.83,,0.41,,4.83,,0.41,
25-26,Fall,Course,SHSS,SOSC,SOSC,6500,-,25-26-Fall-SOSC-6500,-,-,-,-,-,-,0.846,,,1,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Section,SHSS,SOSC,SOSC,6500,L1,25-26-Fall-SOSC-6500,25-26-Fall-SOSC-6500-L1,-,-,-,-,13,0.846,,,-,5.0,,0.0,,5.0,,0.0,
25-26,Fall,Instructor,SHSS,SOSC,SOSC,6500,L1,25-26-Fall-SOSC-6500,25-26-Fall-SOSC-6500-L1,-,25-26-FALL-SOSC-6500-L1-Instructor,"HSIAO, Janet Hui-wen",jhhsiao,13,0.846,,,-,5.0,,0.0,,5.0,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Adjusted statistics are provided as a reference with extreme responses being excluded. They are calculated by discarding the top 1.5% AND bottom 1.5% responses. The number of discarded response(s) of each end is rounded UP to the nearest integer. The resultant data set will be used to calculate adjusted statistics in this report.,,,,,,,,,,,,,,,,,,,,,,,,,,
"    No section/course level adjusted statistics will be calculated if (i) one or more survey(s) receive(s) less than 3 responses; or (ii) this section/course is taught by multiple instructors, teaching support staff, and/or teaching assistants. It will be left blank in the cells.",,,,,,,,,,,,,,,,,,,,,,,,,,
"2. The response rate shown is the response rate for the instructor/course overall question, whichever is the higher. It is calculated as the number of responses received for the question divided by the maximum possible number of responses.",,,,,,,,,,,,,,,,,,,,,,,,,,
3. Low response rate indicator indicates surveys whose response rates are too low for reliable comparison.,,,,,,,,,,,,,,,,,,,,,,,,,,
4. A section may be counted towards multiple programmes / departments which are affiliated with the same or different school(s). Hence the total number of sections for all programmes / departments may not necessarily tally with the number of sections for their home school.,,,,,,,,,,,,,,,,,,,,,,,,,,
5. Co-list / Multi-coded Course Section Indicator indicates course sections are co-list / multi-coded with other courses sections.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Report prepared by HKUST,,,,,,,,,,,,,,,,,,,,,,,,,,
30 January 2026,,,,,,,,,,,,,,,,,,,,,,,,,,
